,title,isbn,booktype,author,rating,ratingCount,reviewCount,year,genres
4474,"Jewels of the Sun (Gallaghers of Ardmore, #1)",9780515126778,books.book,https://www.goodreads.com/author/show/625.Nora_Roberts,4.22,57261,1225,1999,romance|romance|contemporary-romance|fiction|fantasy|contemporary
4475,"Beyond the Highland Mist (Highlander, #1)",9780440244165,books.book,https://www.goodreads.com/author/show/48206.Karen_Marie_Moning,3.98,61308,2893,1999,romance|science-fiction|time-travel|romance|historical-romance|fantasy|romance|paranormal-romance|fantasy|paranormal|historical
4476,"He, She and It",9780449220603,books.book,https://www.goodreads.com/author/show/31845.Marge_Piercy,3.98,4936,364,1991,science-fiction|fiction|science-fiction|dystopia
4477,Evolution of Insanity,9781458345233,books.book,https://www.goodreads.com/author/show/4598040.Haresh_Daswani,4.32,68,28,2010,psychology|short-stories|humor
4478,"Cascade (River of Time, #2)",9781434764317,books.book,https://www.goodreads.com/author/show/73754.Lisa_Tawn_Bergren,4.25,9949,902,2011,science-fiction|time-travel|young-adult|historical|historical-fiction|fantasy|romance|historical
4479,"Castle of Wizardry (The Belgariad, #4)",9780345335708,books.book,https://www.goodreads.com/author/show/8732.David_Eddings,4.17,63651,676,1984,fantasy|fiction|fantasy|epic-fantasy|science-fiction-fantasy
4480,The New Drawing on the Right Side of the Brain,9780874774245,books.book,https://www.goodreads.com/author/show/42010.Betty_Edwards,3.85,264874,707,1979,art|non-fiction|art|drawing|reference
4481,"Fall From Grace (Mad World, #1)",null,books.book,https://www.goodreads.com/author/show/6448939.Christine_Zolendz,4.02,21741,1448,2012,fantasy|paranormal|romance|paranormal|angels|new-adult|romance|paranormal-romance|fantasy
4482,Philosophical Investigations,9780631231271,books.book,https://www.goodreads.com/author/show/7672.Ludwig_Wittgenstein,4.23,11556,276,1953,philosophy|non-fiction|humanities|language
4483,Percy Jackson's Greek Heroes,9781423183655,books.book,https://www.goodreads.com/author/show/15872.Rick_Riordan,4.49,21049,1440,2015,fantasy|fantasy|mythology|young-adult
4484,Pan,9780141180670,books.book,https://www.goodreads.com/author/show/18317.Knut_Hamsun,3.90,6825,390,1894,fiction|classics|european-literature|scandinavian-literature|novels
4485,Death on the Installment Plan,9780811200172,books.book,https://www.goodreads.com/author/show/7869.Louis_Ferdinand_C_line,4.22,6257,368,1936,fiction|cultural|france|classics|european-literature|french-literature|literature|novels
4486,The Unconsoled,9780571225392,books.book,https://www.goodreads.com/author/show/4280.Kazuo_Ishiguro,3.53,9063,1154,1995,fiction|literature|contemporary
4487,The Gladiator,9780373828241,books.book,https://www.goodreads.com/author/show/2983922.Carla_Capshaw,4.14,671,89,2009,romance|christian-fiction|historical|historical-fiction|historical|romance|historical-romance|christian|category-romance|love-inspired|romance|christian-romance
4488,"Wild Seed (Patternmaster, #1)",9780446676977,books.book,https://www.goodreads.com/author/show/29535.Octavia_E_Butler,4.21,14594,1393,1980,science-fiction|fantasy|fiction
4489,Exit Unicorns,9780759666610,books.book,https://www.goodreads.com/author/show/497132.Cindy_Brandner,3.94,1106,144,2000,historical|historical-fiction|cultural|ireland|fiction|historical|romance
4490,First Light (Globiuz #1),9781724297440,books.book,https://www.goodreads.com/author/show/18825671.R_L_Douglas,4.50,2,0,2018,
4491,This Thing of Darkness,9780755327140,books.book,https://www.goodreads.com/author/show/81961.Harry_Thompson,4.49,1841,242,2005,historical|historical-fiction|fiction|historical
4492,"The Ambassador's Mission (Traitor Spy Trilogy, #1)",9780316037839,books.book,https://www.goodreads.com/author/show/15890.Trudi_Canavan,3.91,16989,547,2010,fantasy|fantasy|magic|fiction
4493,Awaken the Giant Within,9780671791544,books.book,https://www.goodreads.com/author/show/5627.Anthony_Robbins,4.14,48443,1247,1992,self-help|non-fiction|self-help|personal-development|psychology|business
4494,"Airborn (Matt Cruse, #1)",9780060531829,books.book,https://www.goodreads.com/author/show/88922.Kenneth_Oppel,4.17,22417,1878,2004,science-fiction|steampunk|fantasy|young-adult|science-fiction|adventure
4495,Blackout (T.O.E. Trilogy #2),null,books.book,https://www.goodreads.com/author/show/5227478.Al_Stone,4.81,43,5,2014,young-adult|fantasy|mythology|mystery|fantasy
4496,Lexicon,9781594205385,books.book,https://www.goodreads.com/author/show/18741.Max_Barry,3.90,28290,3871,2013,fiction|science-fiction|thriller|fantasy|mystery
4497,"The Prisoner of Heaven (The Cemetery of Forgotten Books, #3)",9780062206282,books.book,https://www.goodreads.com/author/show/815.Carlos_Ruiz_Zaf_n,4.00,54506,4955,2011,fiction|historical|historical-fiction|mystery|fantasy
4498,"Captured (The Captive, #1)",null,books.book,https://www.goodreads.com/author/show/6216688.Erica_Stevens,4.05,17259,1247,2012,paranormal|vampires|fantasy|paranormal|romance|fantasy|romance|paranormal-romance
4499,Little Children,9780312315733,books.book,https://www.goodreads.com/author/show/15907.Tom_Perrotta,3.62,28570,2237,2004,fiction|contemporary|adult-fiction
4500,"Vanish (Rizzoli & Isles, #5)",9780345476982,books.book,https://www.goodreads.com/author/show/18149.Tess_Gerritsen,4.12,52290,1568,2005,mystery|mystery|crime|thriller|fiction|suspense
4501,Not Open,9781938021237,books.book,https://www.goodreads.com/author/show/4111693.Lisa_Cherry,4.29,17,2,2014,religion|christianity
4502,From Here to Eternity,9780517223000,books.book,https://www.goodreads.com/author/show/3999.James_Jones,4.09,15293,430,1951,fiction|classics|historical|historical-fiction|war
4503,"Skeleton Key (Alex Rider, #3)",9780142406144,books.book,https://www.goodreads.com/author/show/32590.Anthony_Horowitz,4.07,45173,1347,2002,young-adult|adventure|fiction|spy-thriller|espionage|action
4504,"First Rider's Call (Green Rider, #2)",9780756401931,books.book,https://www.goodreads.com/author/show/85545.Kristen_Britain,4.21,19823,587,2003,fantasy|fiction|fantasy|magic|fantasy|high-fantasy|adventure|young-adult
4505,The Almond Tree,9781859643297,books.book,https://www.goodreads.com/author/show/6182432.Michelle_Cohen_Corasanti,4.12,4981,2054,2012,historical|historical-fiction|fiction
4506,"Charade (Games, #1)",2940015495874,books.book,https://www.goodreads.com/author/show/5784345.Nyrae_Dawn,3.97,37220,2032,2012,new-adult|romance|contemporary|academic|college|romance|contemporary-romance
4507,"The Son of Sobek (Percy Jackson & Kane Chronicles Crossover, #1)",9781423194552,books.book,https://www.goodreads.com/author/show/15872.Rick_Riordan,4.26,31706,1503,2013,fantasy|fantasy|mythology|young-adult|fiction
4508,Moll Flanders,9781853260735,books.book,https://www.goodreads.com/author/show/2007.Daniel_Defoe,3.52,39269,1422,1722,classics|fiction|literature|historical|historical-fiction
4509,Adam Bede,9780375759017,books.book,https://www.goodreads.com/author/show/173.George_Eliot,3.78,21943,793,1859,classics|fiction|historical|historical-fiction|literature
4510,"Speak, Memory",9780141183220,books.book,https://www.goodreads.com/author/show/5152.Vladimir_Nabokov,4.19,10663,753,1951,non-fiction|autobiography|memoir|biography|classics|cultural|russia
4511,"Blue Noon (Midnighters, #3)",9780060519599,books.book,https://www.goodreads.com/author/show/13957.Scott_Westerfeld,3.85,15859,852,2006,young-adult|fantasy|fantasy|paranormal|fiction|science-fiction|fantasy|urban-fantasy|fantasy|supernatural|young-adult|teen|fantasy|magic|young-adult|young-adult-fantasy
4512,Martin Chuzzlewit,9780140436143,books.book,https://www.goodreads.com/author/show/239579.Charles_Dickens,3.83,14048,551,1844,classics|fiction|literature
4513,"Bone, Vol, 1 (Bone, #1)",9780439706407,books.book,https://www.goodreads.com/author/show/5951.Jeff_Smith,4.16,69451,2090,1991,sequential-art|graphic-novels|sequential-art|comics|fantasy|fiction|adventure
4514,"Farmer Boy (Little House, #3)",9780060885380,books.book,https://www.goodreads.com/author/show/5300.Laura_Ingalls_Wilder,4.06,51303,1913,1933,classics|historical|historical-fiction|childrens|fiction|young-adult
4515,Gone Girl,null,books.book,https://www.goodreads.com/author/show/2383.Gillian_Flynn,4.06,2000598,128106,2012,fiction|mystery|thriller|mystery|crime
4516,"Son of a Witch (The Wicked Years, #2)",9780060747220,books.book,https://www.goodreads.com/author/show/7025.Gregory_Maguire,3.47,56319,3444,2004,fantasy|fiction
4517,Tick Tock,9780345405135,books.book,https://www.goodreads.com/author/show/9355.Dean_Koontz,3.72,29774,962,1996,horror|fiction|thriller|mystery
4518,Animal Liberation,9780060011574,books.book,https://www.goodreads.com/author/show/12397.Peter_Singer,4.23,6162,440,1975,philosophy|non-fiction|animals|food-and-drink|vegan
4519,Antigone,9780413308603,books.book,https://www.goodreads.com/author/show/5228.Jean_Anouilh,3.81,15156,398,1944,plays|classics|cultural|france|drama|plays|theatre|fiction|academic|school
4520,Second Chance Summer,9781416990673,books.book,https://www.goodreads.com/author/show/3351454.Morgan_Matson,4.15,41390,5251,2012,young-adult|contemporary|romance|realistic-fiction
4521,Too Loud a Solitude,9780349102627,books.book,https://www.goodreads.com/author/show/50071.Bohumil_Hrabal,4.08,13021,1440,1976,fiction|european-literature|czech-literature|novels|literature|classics|writing|books-about-books
4522,"The Complete Tales and Poems of Winnie-the-Pooh (Winnie-the-Pooh, #1-4)",9780525467267,books.book,https://www.goodreads.com/author/show/81466.A_A_Milne,4.50,41532,358,1961,classics|childrens|fiction|poetry
4523,"Fracture Me (Shatter Me, #2.5)",9780062284839,books.book,https://www.goodreads.com/author/show/4637539.Tahereh_Mafi,3.75,32149,3465,2013,young-adult|science-fiction|dystopia|fantasy|novella|romance
4524,"Molloy, Malone Dies, The Unnamable (The Trilogy, #1-3)",9780375400704,books.book,https://www.goodreads.com/author/show/1433597.Samuel_Beckett,4.28,7716,340,1958,fiction|classics|literature|european-literature|irish-literature|novels|cultural|ireland
4525,Death Note,9781421518831,books.book,https://www.goodreads.com/author/show/919024.NisiOisiN,4.33,9421,515,2006,mystery|fiction|sequential-art|manga|novels|light-novel
4526,"Oh. My. Gods. (Oh. My. Gods., #1)",9780525479420,books.book,https://www.goodreads.com/author/show/1051591.Tera_Lynn_Childs,3.79,14537,1062,2008,young-adult|fantasy|mythology|fantasy|romance|fantasy|paranormal
4527,"Wind, Sand and Stars",9780156027496,books.book,https://www.goodreads.com/author/show/1020792.Antoine_de_Saint_Exup_ry,4.18,11367,990,1939,non-fiction|autobiography|memoir|travel|adventure|classics|cultural|france
4528,"The Changeling (Weald Fae Journals, #2)",null,books.book,https://www.goodreads.com/author/show/6534462.Christopher_Shields,4.15,317,26,2012,fantasy|young-adult|fairies|fae|fantasy|urban-fantasy|fantasy|magic|fantasy|paranormal|romance|paranormal|fairies|fiction
4529,A Death in the Family,9780375701238,books.book,https://www.goodreads.com/author/show/29611.James_Agee,3.91,13198,1032,1957,fiction|classics|literature
4530,Night Shift,9780450042683,books.book,https://www.goodreads.com/author/show/3389.Stephen_King,3.99,133094,2787,1978,horror|short-stories|fiction
4531,A Little Life,9781447294825,books.book,https://www.goodreads.com/author/show/6571447.Hanya_Yanagihara,4.30,147509,22573,2015,fiction|contemporary|lgbt
4532,"The Never War (Pendragon, #3)",9781597372558,books.book,https://www.goodreads.com/author/show/74046.D_J_MacHale,4.13,27910,515,2003,fantasy|young-adult|science-fiction|fiction
4533,Mr. Nice,9781841953199,books.book,https://www.goodreads.com/author/show/13792.Howard_Marks,3.86,7040,269,1996,non-fiction|biography|biography|autobiography|mystery|crime
4534,"One Second After (After, #1)",9780765317582,books.book,https://www.goodreads.com/author/show/8589.William_R_Forstchen,3.93,43765,5931,2009,fiction|apocalyptic|post-apocalyptic|science-fiction|science-fiction|apocalyptic|science-fiction|dystopia
4535,"Rachel's Holiday (Walsh Family, #2)",9780060090388,books.book,https://www.goodreads.com/author/show/6104.Marian_Keyes,3.95,58424,1456,1997,womens-fiction|chick-lit|fiction|romance|contemporary
4536,"Awakening the Fire (Guardian Witch, #1)",9781937976828,books.book,https://www.goodreads.com/author/show/6527209.Ally_Shields,3.75,1120,76,2012,fantasy|urban-fantasy|paranormal|vampires|fantasy|paranormal|fantasy|magic|paranormal|witches|fantasy|romance|shapeshifters|werewolves
4537,"The Magician King (The Magicians, #2)",9780434020805,books.book,https://www.goodreads.com/author/show/142270.Lev_Grossman,3.92,78231,6226,2011,fantasy|fiction|fantasy|magic|fantasy|urban-fantasy
4538,"Awakening (The Keeper, #1)",null,books.book,https://www.goodreads.com/author/show/7058502.O_L_Ramos,3.69,395,74,2013,romance|paranormal-romance|paranormal|vampires|romance|fantasy|adult|fantasy|urban-fantasy|business|amazon|young-adult
4539,Joyland,9781781162644,books.book,https://www.goodreads.com/author/show/3389.Stephen_King,3.91,98974,10798,2013,mystery|horror|fiction|thriller|mystery|crime
4540,The Woman Warrior,9780679721888,books.book,https://www.goodreads.com/author/show/17290.Maxine_Hong_Kingston,3.73,22312,1329,1975,autobiography|memoir|non-fiction|feminism|cultural|china|classics
4541,Der Kuss des Kjer,9783570304891,books.book,https://www.goodreads.com/author/show/1284067.Lynn_Raven,4.32,1478,85,2010,fantasy|romance|european-literature|german-literature|fantasy|high-fantasy|young-adult
4542,American Born Chinese,9781596431522,books.book,https://www.goodreads.com/author/show/68959.Gene_Luen_Yang,3.88,63595,7247,2006,sequential-art|graphic-novels|young-adult|sequential-art|comics|fiction|fantasy
4543,Capitães da Areia,9788510053068,books.book,https://www.goodreads.com/author/show/52683.Jorge_Amado,4.22,12282,422,1937,classics|fiction|cultural|brazil
4544,Just for You,9780307118387,books.book,https://www.goodreads.com/author/show/692.Mercer_Mayer,4.27,24997,134,1975,childrens|childrens|picture-books
4545,The Stranger Beside Me,9780451203267,books.book,https://www.goodreads.com/author/show/9678.Ann_Rule,4.14,57617,3205,1980,crime|true-crime|non-fiction|mystery|crime|biography|audiobook
4546,"Taran Wanderer (The Chronicles of Prydain, #4)",9780805080513,books.book,https://www.goodreads.com/author/show/8924.Lloyd_Alexander,4.14,35286,961,1967,fantasy|young-adult|fiction|childrens
4547,"Archangel's Consort (Guild Hunter, #3)",9780575095779,books.book,https://www.goodreads.com/author/show/71688.Nalini_Singh,4.25,33809,1574,2011,fantasy|paranormal|fantasy|urban-fantasy|paranormal|angels|romance|paranormal-romance|romance|fantasy|paranormal|vampires
4548,"Pure (Pure, #1)",9781455503063,books.book,https://www.goodreads.com/author/show/16304.Julianna_Baggott,3.74,22681,3119,2012,young-adult|romance|science-fiction|apocalyptic|science-fiction|dystopia
4549,"Plague of Angels (The Descended, #1)",9780982926956,books.book,https://www.goodreads.com/author/show/7558881.John_Patrick_Kennedy,3.47,966,160,2013,fantasy|paranormal|angels|fantasy|paranormal|fiction
4550,"Unscrupulous (The Manhattanites, #1)",9781419944932,books.book,https://www.goodreads.com/author/show/6940334.Avery_Aster,3.71,1863,744,2013,romance|adult-fiction|erotica|romance|contemporary-romance|contemporary|romance|erotic-romance|humor|funny|womens-fiction|chick-lit|adult|business|amazon|adult-fiction
4551,Magic America,9781500385941,books.book,https://www.goodreads.com/author/show/8380350.C_E_Medford,3.84,331,45,2014,magical-realism|fantasy|fiction|young-adult|young-adult|coming-of-age|new-adult
4552,"Lodestar (Keeper of the Lost Cities, #5)",null,books.book,https://www.goodreads.com/author/show/5265998.Shannon_Messenger,4.71,6885,652,2016,fantasy|childrens|middle-grade|young-adult
